"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"phi[1442]",1.47776750584951,0.0145144540365481,0.531173650988339,0.435540524428869,1.11918248764965,1.47859921903969,1.8368132606193,2.5074355316405,1339.28078627012,1.01126605859068
"phi[1443]",1.84897951842867,0.0158434114241145,0.538705577429248,0.787955241723152,1.4852419708718,1.85017513784316,2.21468071868691,2.89975864984962,1156.12699966203,1.01222396659721
"phi[1444]",1.93479992028503,0.0157477775750514,0.708056436307587,0.55252784066573,1.46069794617708,1.93685836262708,2.40906062292464,3.31919369027836,2021.60920157376,1.0075042789455
"phi[1445]",1.63158379457409,0.0138517268916199,0.584837135550602,0.477629990706735,1.23408282517363,1.6324356243508,2.03013241610655,2.76811876533233,1782.63341222082,1.00943144366229
"phi[1446]",1.96976038069693,0.0150563395176735,0.555409015254446,0.881866377739404,1.59564621592274,1.9685828799798,2.34465916989795,3.05888770345436,1360.7772837854,1.01132557248621
"phi[1447]",1.89706554371591,0.0139818808921354,0.524631022849868,0.866650868878444,1.54552555956509,1.89478464031287,2.2508304579659,2.93102312926694,1407.91598469038,1.01150125179781
"phi[1448]",1.75605698162842,0.0132097298934893,0.545171622394039,0.688621446952581,1.39014799992314,1.75487757578293,2.12101861654526,2.82976714395712,1703.25082620922,1.00984926607285
"phi[1449]",1.83541220278459,0.0135298597472822,0.680476177758549,0.503420180853037,1.37763437518654,1.83340988008996,2.29750566077571,3.16932661752966,2529.5266690169,1.00716441367287
"phi[1450]",2.67220929701448,0.0115993092003804,0.526621885170402,1.64185105391847,2.31542360123943,2.67290612197133,3.02745464330567,3.71000855192851,2061.26370321797,1.00907715810677
"phi[1451]",2.19698613253276,0.0125192489642139,0.595725388289767,1.03425563376082,1.79419600670733,2.19482338711257,2.60080172445384,3.37071176845642,2264.30885932975,1.00846167233633
"phi[1452]",2.92605151573551,0.00988072884353305,0.943436837026758,1.06303052977894,2.29319860502176,2.93047286877272,3.56943981582327,4.76625184914646,9116.9106129989,1.00303803730647
"phi[1453]",2.70992945626524,0.0108077253994093,0.507780083805893,1.71394927918859,2.36911643500461,2.708535967288,3.05165214058937,3.70664570820871,2207.4085607983,1.00958523125314
"phi[1454]",2.36248367223093,0.0122843963238299,0.520673439602007,1.34342732291134,2.01417788655995,2.36395888398774,2.71321254747178,3.37788208388475,1796.48340434101,1.01033710246932
"phi[1455]",2.70708713755877,0.0119869411931618,0.585266236466535,1.54899637208796,2.31458506876719,2.70728090990821,3.09801828638608,3.85066792501575,2383.91184776074,1.00822426119402
"phi[1456]",2.6012799446658,0.0116099662106862,0.674476145303871,1.27663545047131,2.15067556713741,2.60198994582229,3.06465253468051,3.91111806953883,3374.98057044083,1.00596243035919
"phi[1457]",2.25146854120216,0.0129352114888606,0.505508393011273,1.27289962451953,1.91138091902896,2.24802956987412,2.59131674459322,3.2464003133356,1527.24838207564,1.01192930180231
"phi[1458]",2.31182691632954,0.0125914564559064,0.545612307557386,1.23657226550681,1.94399941545224,2.31213276641941,2.68674900600576,3.37881636716076,1877.65751901591,1.01029084750136
"phi[1459]",2.51759762915588,0.0119165406257468,0.490898032856149,1.55473033814018,2.18490498385143,2.51850103716779,2.85126020964439,3.47750289118735,1697.00134967288,1.01117958758899
"phi[1460]",2.64508021475871,0.0122839924087784,0.505365639974951,1.64794650500492,2.3064664247372,2.64101992792363,2.98878846190582,3.62984575820637,1692.5142842332,1.01133265062465
"phi[1461]",1.36074637512811,0.00882653111030669,0.657999656696401,0.0683764049241916,0.919391084573822,1.36565309999553,1.80259876724143,2.64647074915885,5557.39443049815,1.00351382590342
"phi[1462]",1.51125402384123,0.013908963496874,0.596442192532997,0.343963553061721,1.1065711765494,1.50982609128141,1.91691745924529,2.67242176587386,1838.8537142878,1.00840164116976
"phi[1463]",0.865154110770302,0.0140779127411277,0.638785432727106,-0.386453601295538,0.432735501331319,0.863312913335795,1.2978680606857,2.11116926650939,2058.89154100472,1.00757640402798
"phi[1464]",1.73543848924165,0.0133726131827167,0.629354314012823,0.509533755735659,1.30631018710829,1.73676047584436,2.16222840671846,2.9777566352856,2214.91906962007,1.00841871013138
"phi[1465]",1.60955431807413,0.0157975676356265,0.568834273147961,0.487850987916487,1.22505624998398,1.61020271133116,1.99644317370219,2.7179356263269,1296.55535731738,1.01170386201837
"phi[1466]",1.8030082071325,0.0119449762103413,0.566723579460937,0.697671538738044,1.41719235159762,1.8087614265815,2.18451464033015,2.9082689851658,2250.98181670434,1.00743302164753
"phi[1467]",-1.9345538911867,0.012504903615636,0.788597331302029,-3.48390961273364,-2.46526759195431,-1.93311701812088,-1.4004355815979,-0.389147788266556,3976.94796610199,1.00524205102009
"phi[1468]",1.50857114233913,0.0135929521735968,0.570000453482135,0.40184450761921,1.11975593210046,1.5052567542304,1.89572394359382,2.63775818059481,1758.42085016746,1.00955654832144
"phi[1469]",1.48612429463261,0.0132476964168339,0.518479316427948,0.463935548655493,1.13715815120265,1.49032212314301,1.83754911515248,2.490733314031,1531.72971337968,1.01080953411273
"phi[1470]",0.395715430213908,0.0138775601341892,0.607183626033655,-0.796667010383567,-0.0145179158299743,0.400330858317586,0.808038690071716,1.57943944177616,1914.317048109,1.0084469640285
"phi[1471]",1.18732675017703,0.0138425780633857,0.542434868904327,0.11876429533097,0.821198365684941,1.19057447019873,1.55260272288274,2.24660989345222,1535.54035914886,1.01100930264188
"phi[1472]",2.02385939139919,0.0122058426211912,0.586707784073469,0.856048098359743,1.62513102883693,2.02983162001209,2.42608291577389,3.15812613849986,2310.51168082667,1.00788341503384
"phi[1473]",1.96716065176431,0.014278891038387,0.543500243847002,0.899829065991726,1.60095925474821,1.96852844994895,2.33522730462609,3.02478198876048,1448.80697285209,1.01074751313459
"phi[1474]",1.82854503244513,0.0190027767964509,0.577997031409862,0.692129005771262,1.43821988656648,1.83188808063505,2.21918935826558,2.9634376250535,925.160498211442,1.01265690904018
"phi[1475]",2.00621218269174,0.0168875950224313,0.56537622886827,0.891252035123303,1.62260151661988,2.00521425668943,2.39136515123449,3.10795906068133,1120.82930654224,1.0118340383744
"phi[1476]",2.26849265896446,0.0194301313978507,0.679400516776566,0.936687556437692,1.81008556064384,2.27032190646823,2.72577116239816,3.58993533810682,1222.64470291629,1.00945012313786
"phi[1477]",2.17353362955177,0.0165521317445565,0.721391034994936,0.772717235618655,1.68362500531088,2.17456641694602,2.66468630045882,3.59454723109694,1899.47513571024,1.0071562135173
"phi[1478]",1.94338534662086,0.0180397626829385,0.815938811744672,0.351436780953358,1.39248639668233,1.94569364897038,2.48950405807611,3.55133572293198,2045.75463298085,1.00647023805456
"phi[1479]",1.5010000154077,0.00738505194583322,0.462962916862924,0.600834971112251,1.187500177122,1.50105100819731,1.81666118773439,2.40684756317432,3929.93441163357,1.00558594254616
"phi[1480]",1.27199857391684,0.00632017655733247,0.541874178138044,0.209518195490294,0.906484643887312,1.2692863444391,1.6389439963272,2.33398245587674,7350.86574390003,1.00280555151645
"phi[1481]",1.37837358661212,0.0062058469325449,0.545802871889442,0.312915355175501,1.00747849986749,1.37651743889343,1.74888441874664,2.44095617989662,7735.16378669841,1.00274540456023
"phi[1482]",1.44495907362868,0.00692007597595367,0.58015661142905,0.30675848232099,1.05054416027374,1.44246262475435,1.84159760561543,2.58285877610286,7028.59899933635,1.00398289321539
"phi[1483]",1.50861370721347,0.00672017137217306,0.538608747692316,0.453719373137451,1.14854805224853,1.50614654542569,1.87095687013968,2.56690501168237,6423.71269879157,1.00328321381968
"phi[1484]",1.49789036835305,0.0088509385540192,0.543794438942219,0.427755571320959,1.13207629931686,1.50102360014349,1.86494210654594,2.55820253993088,3774.77328267725,1.00460241066919
"phi[1485]",1.72628126024603,0.00861091461439144,0.575920239658969,0.601774859430328,1.33800323340833,1.72458063917195,2.11648759651753,2.85730459369514,4473.28034769149,1.00374621644669
"phi[1486]",1.2487892134872,0.00868425435345207,0.607398425436851,0.0547377247708951,0.835048160003272,1.24982759673917,1.66452309253777,2.42818763381584,4891.95274763698,1.00376936750238
"phi[1487]",1.45816107563821,0.00838040615723134,0.667244447260287,0.152317753249543,1.00404511578728,1.45954009118325,1.90925136975967,2.75383908593544,6339.27806646589,1.00271207842611
"phi[1488]",1.73213399108886,0.0084466491245267,0.514752608005733,0.725477576860641,1.38405957205793,1.73190305795838,2.08128740315104,2.74186864515626,3713.88287771068,1.00456065711469
"phi[1489]",1.69978328864662,0.00792809399308801,0.570169466910864,0.590827740372851,1.31528223980328,1.69863402960085,2.08315248064333,2.83107683172025,5172.14072447023,1.00305016304999
"phi[1490]",1.77650381142148,0.00789201317220452,0.472868191061713,0.848180316537036,1.45764767530661,1.77638215283621,2.09286941540935,2.70343974219606,3590.0839055123,1.0055259844037
"phi[1491]",1.77420235366821,0.00748803326182752,0.602454415578911,0.599667920125476,1.36602576991752,1.76909827285552,2.17993013889935,2.96216332239227,6473.1080127012,1.00282966432863
"phi[1492]",1.85583668308693,0.00685857118301413,0.537345111261936,0.808816143214935,1.49346373087327,1.85303695746749,2.2163372795455,2.91224292596087,6138.17552605661,1.00385182443608
"phi[1493]",1.76808984552275,0.00870315807369758,0.607652898045721,0.569236557626338,1.35805423623777,1.77096503893627,2.17641476743194,2.96220915160052,4874.80674993539,1.00415848323244
"phi[1494]",1.81772330994575,0.00802784238502494,0.491606360065655,0.856997236554362,1.4834792824021,1.82100636454666,2.14890375136718,2.78109015728459,3750.05218552384,1.00486508340566
"phi[1495]",1.77444619100517,0.00837293708612364,0.563569654895035,0.668401255410131,1.39395515097105,1.77378617216679,2.15275527950421,2.88000478376756,4530.43126274062,1.00390593823788
"phi[1496]",1.77229844807381,0.00821867952481942,0.603091030125807,0.591844202415869,1.36416407762938,1.77210842410275,2.17790113220215,2.95531323825325,5384.70165977064,1.00356304125216
"phi[1497]",1.65520793860257,0.00762437082543195,0.488816081477817,0.690122102302379,1.32518367646133,1.65287735632131,1.98480610860922,2.61624810554868,4110.38922797586,1.00472866015898
"phi[1498]",1.77375810811577,0.00795822996218521,0.55932357969384,0.6711667572886,1.39672683308031,1.77276360383639,2.15286833959527,2.87511434939513,4939.61713098491,1.00361660625174
"phi[1499]",1.69147505196642,0.0082490054279264,0.511069640811436,0.699024702702968,1.34618544890136,1.6933537333539,2.0393962976939,2.68841319048675,3838.45972117038,1.00421433204009
"phi[1500]",-0.101611924134192,0.00873311409982141,0.572353310847052,-1.23501418650798,-0.482546498817874,-0.0984642702554258,0.284536600982061,1.02335597875242,4295.26665118168,1.00082774289738
"phi[1501]",-0.371554835406311,0.00879557310294523,0.500946938256092,-1.36011214557364,-0.708757584608794,-0.373890198021903,-0.0333457044004359,0.604229551260567,3243.80820591123,1.00145334521805
"phi[1502]",-1.44336884036156,0.0083629968659011,0.610201287439333,-2.64632076404297,-1.85617646292177,-1.44285934240529,-1.02876734643492,-0.250465256701928,5323.80783630512,1.00094450543973
"phi[1503]",-0.424901660223437,0.00850695395463043,0.573555254652461,-1.5527133674981,-0.811828310157448,-0.428381111483365,-0.0372803942173075,0.694711424007297,4545.71665459632,1.00113609022859
"phi[1504]",-0.382709514965537,0.0083784248525575,0.514992846295666,-1.39724495417547,-0.732172341787868,-0.380140934002518,-0.0338119930938791,0.626040732205345,3778.13641932389,1.00152562794433
"phi[1505]",-0.448465157665473,0.00834224927527514,0.511988106838934,-1.45157928456052,-0.79514403807014,-0.450077822908407,-0.101337799555278,0.564229038889055,3766.63397695767,1.00212692476415
"phi[1506]",-0.23134026885979,0.00858956118194854,0.613801878189614,-1.4440773953051,-0.642638349766023,-0.229359823743288,0.181682060099828,0.981560216984537,5106.39576385383,1.00109529073927
"phi[1507]",-2.0620835130176,0.00916871705449336,0.584864175051202,-3.21379880496141,-2.45753867167556,-2.05843409799798,-1.66345513381848,-0.923520697982626,4069.04880558339,1.00118097552255
"phi[1508]",-0.183930202908583,0.00884669855758764,0.554973240219261,-1.27854044244195,-0.559116386646474,-0.180962596969079,0.190663308242254,0.914533091993826,3935.3342629811,1.00093582443397
"phi[1509]",-0.83436512261922,0.00896902029833252,0.548975299851873,-1.90539945765276,-1.20762000890152,-0.833472646499765,-0.465358956320124,0.24667272524965,3746.41251375708,1.00166486938534
"phi[1510]",-0.505795786703248,0.00898227766595137,0.521140359907171,-1.52770347427427,-0.858583584158093,-0.512751119405606,-0.156944502988502,0.524774331470967,3366.17325328619,1.0015453517554
"phi[1511]",-1.11908759552837,0.00895121664434569,0.53447234750128,-2.16473627270535,-1.47836768699854,-1.1232202510767,-0.758084959776588,-0.0687166786789066,3565.22008475718,1.00130955790611
"phi[1512]",-1.87357022058723,0.00906033925264638,0.496833052103496,-2.84263807033541,-2.20666008497166,-1.87368363412504,-1.53946183080084,-0.900862242923675,3006.99039236572,1.00209782677727
"phi[1513]",0.773402835605111,0.00841142652471262,0.605178551547551,-0.419857210635063,0.366122786032664,0.770107684526622,1.18044052899796,1.96241092419723,5176.39899061269,1.00204499107462
"phi[1514]",1.02635021632045,0.00873636750477835,0.540605638257466,-0.0264121720100645,0.662098030194832,1.02439498377367,1.39316803718614,2.08500143318455,3829.12330884986,1.00276102889326
"phi[1515]",1.43374716048867,0.00877555085490322,0.522178850430197,0.409571605551848,1.08094302587035,1.43337852871426,1.78499942845457,2.45773148000948,3540.70529922519,1.00341793844098
"phi[1516]",1.06167969631959,0.00945765444576198,0.493377139050753,0.0950781278595478,0.728253333983329,1.06123409526991,1.39711286836225,2.02698404308325,2721.39235420958,1.00407621310891
"phi[1517]",1.05508260134223,0.00855162341476924,0.503887338481535,0.06393731629976,0.712508175631768,1.05499152344576,1.39857482249556,2.03954521610554,3471.92037015769,1.0033439772029
"phi[1518]",1.46706605594669,0.0079878259451065,0.509663152796858,0.46791697280463,1.12353790112658,1.46697059006212,1.81043014931586,2.46009597139861,4071.0767209045,1.00274333750785
"phi[1519]",1.29819607136479,0.00803263219405889,0.556705798196461,0.218471186342376,0.922709167150979,1.2950297249489,1.67678510128749,2.39616110728584,4803.25591382076,1.0023731869709
"phi[1520]",1.00787804502902,0.00802198145636061,0.498489623684424,0.02772999411169,0.670615613266843,1.01023377481636,1.34212569893742,1.98489542236935,3861.43686002576,1.00370309994169
"phi[1521]",1.29438104404033,0.00767496945633103,0.568608775169235,0.173682620017093,0.910223916083804,1.29715689732814,1.67543158073058,2.4136113756882,5488.75447075177,1.00210313054053
"phi[1522]",0.796518330506172,0.00828858066434149,0.500483304823629,-0.181108663614909,0.458458695836549,0.797343029555717,1.13424248072236,1.77497254129691,3646.01837347172,1.00382759579411
"phi[1523]",0.486372025655418,0.00915933020962731,0.478118312808141,-0.454058155494334,0.164458235443511,0.486259256400482,0.809156177918269,1.4190794023523,2724.85454260768,1.00341719911983
"phi[1524]",0.820942319813805,0.00923650454878613,0.491747395913997,-0.140050837847827,0.491021650611972,0.822528931234367,1.15364999980975,1.77930346330362,2834.45026249299,1.00383682664725
"phi[1525]",0.557663728450725,0.00850521480144947,0.530387743106139,-0.488882602669394,0.200711550078926,0.560020162227555,0.914253944605447,1.59429394452239,3888.80696510776,1.00291717137661
"phi[1526]",0.242995057556724,0.00813510352860305,0.563294762139604,-0.871173760266931,-0.136682254136808,0.241918840703672,0.626839097021573,1.3355674063274,4794.52135594488,1.0023244555708
"phi[1527]",0.0381182378929256,0.00841759584007735,0.52777729973634,-1.00086250888819,-0.316839449811734,0.0348115140252852,0.394215103193597,1.07545751154064,3931.20122059868,1.00249896084955
"phi[1528]",-0.49995895813535,0.00930949792587914,0.567058334731255,-1.60990782225178,-0.88243629304761,-0.4994512326394,-0.114980388430289,0.612985396376191,3710.24815091429,1.00219993397309
